LBE,CONGRESSIONAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,PRECINCT,PARTY,POLLS,EARLY_VOING,ABSENTEE,PROVISIONAL,ELIGIBLE_VOTERS
Prince George's,04,24,020-000,LIBERTARIAN,0,0,0,0,2
Prince George's,05,22,020-000,LIBERTARIAN,2,0,0,0,2
Prince George's,04,24,020-000,LIBERTARIAN,0,0,0,0,0
Prince George's,04,47A,020-000,LIBERTARIAN,2,0,0,0,3
Prince George's,05,22,020-000,LIBERTARIAN,3,0,0,0,8
Prince George's,04,24,020-000,LIBERTARIAN,0,0,0,0,3
Prince George's,04,22,020-000,LIBERTARIAN,2,0,0,0,3
Prince George's,05,22,020-000,OTHER PARTIES,19,7,1,0,55
Prince George's,04,47A,020-000,OTHER PARTIES,7,2,2,0,20
Prince George's,04,24,020-000,OTHER PARTIES,8,4,1,1,42
Prince George's,05,22,020-000,OTHER PARTIES,11,4,0,2,61
Prince George's,04,24,020-000,OTHER PARTIES,3,2,1,1,20
Prince George's,04,24,020-000,OTHER PARTIES,10,8,0,0,37
Prince George's,05,22,020-000,OTHER PARTIES,12,3,3,2,46
Prince George's,04,22,020-000,OTHER PARTIES,3,0,0,1,21
Prince George's,04,24,020-000,OTHER PARTIES,6,6,2,1,34
Prince George's,04,22,020-000,REPUBLICAN,17,6,1,4,36
Prince George's,05,22,020-000,REPUBLICAN,76,29,9,3,179
Prince George's,04,24,020-000,REPUBLICAN,38,11,6,1,107
Prince George's,05,22,020-000,REPUBLICAN,43,18,5,2,122
Prince George's,05,22,020-000,REPUBLICAN,102,49,23,4,267
Prince George's,04,24,020-000,REPUBLICAN,10,4,0,1,32
Prince George's,04,47A,020-000,REPUBLICAN,19,12,1,3,51
Prince George's,04,24,020-000,REPUBLICAN,20,5,0,3,52
Prince George's,04,24,020-000,REPUBLICAN,58,25,6,0,144
Prince George's,04,24,020-000,UNAFFILIATED,57,33,2,1,173
Prince George's,05,22,020-000,UNAFFILIATED,131,48,12,9,335
Prince George's,04,24,020-000,UNAFFILIATED,27,8,2,3,78
Prince George's,05,22,020-000,UNAFFILIATED,69,26,7,7,221
Prince George's,04,24,020-000,UNAFFILIATED,64,27,6,5,194
Prince George's,04,47A,020-000,UNAFFILIATED,28,17,1,3,92
Prince George's,04,24,020-000,UNAFFILIATED,44,33,6,2,135
Prince George's,05,22,020-000,UNAFFILIATED,101,19,3,4,229
Prince George's,04,22,020-000,UNAFFILIATED,40,16,1,6,107
Prince George's,04,22,020-001,DEMOCRAT,571,214,28,41,1237
Prince George's,04,22,020-001,DEMOCRAT,224,107,12,24,589
Prince George's,04,22,020-001,DEMOCRAT,86,46,6,1,217
Prince George's,04,22,020-001,DEMOCRAT,62,25,3,0,133
Prince George's,04,22,020-001,DEMOCRAT,108,117,8,11,329
Prince George's,04,24,020-001,DEMOCRAT,557,351,58,21,1395
Prince George's,04,24,020-001,DEMOCRAT,8,4,1,1,19
Prince George's,04,22,020-001,DEMOCRAT,318,174,17,26,924
Prince George's,05,22,020-001,DEMOCRAT,297,112,24,36,631
Prince George's,04,22,020-001,DEMOCRAT,766,449,86,29,1813
Prince George's,04,22,020-001,GREEN,1,0,0,0,1
Prince George's,04,22,020-001,GREEN,0,0,0,0,0
Prince George's,04,22,020-001,GREEN,0,1,0,0,3
Prince George's,04,22,020-001,GREEN,0,0,0,0,0
Prince George's,04,22,020-001,GREEN,1,0,0,0,6
Prince George's,05,22,020-001,GREEN,0,1,0,0,1
Prince George's,04,22,020-001,GREEN,0,0,0,0,1
Prince George's,04,24,020-001,GREEN,0,0,0,0,0
Prince George's,04,22,020-001,GREEN,0,0,0,0,0
Prince George's,04,24,020-001,GREEN,0,0,1,0,3
Prince George's,04,22,020-001,LIBERTARIAN,0,0,0,0,0
Prince George's,04,24,020-001,LIBERTARIAN,0,0,0,0,0
Prince George's,04,22,020-001,LIBERTARIAN,2,0,0,0,2
Prince George's,04,22,020-001,LIBERTARIAN,0,0,0,0,0
Prince George's,05,22,020-001,LIBERTARIAN,1,1,0,0,2
Prince George's,04,22,020-001,LIBERTARIAN,0,0,0,0,0
Prince George's,04,24,020-001,LIBERTARIAN,2,0,0,0,4
Prince George's,04,22,020-001,LIBERTARIAN,0,1,0,0,2
Prince George's,04,22,020-001,LIBERTARIAN,0,0,0,0,0
Prince George's,04,22,020-001,LIBERTARIAN,3,1,0,0,9
Prince George's,04,22,020-001,OTHER PARTIES,2,2,0,0,12
Prince George's,04,24,020-001,OTHER PARTIES,6,6,1,0,39
Prince George's,04,22,020-001,OTHER PARTIES,1,0,0,0,3
Prince George's,05,22,020-001,OTHER PARTIES,5,2,0,3,21
Prince George's,04,22,020-001,OTHER PARTIES,1,3,1,1,42
Prince George's,04,22,020-001,OTHER PARTIES,7,2,0,0,19
Prince George's,04,22,020-001,OTHER PARTIES,0,0,1,0,8
Prince George's,04,24,020-001,OTHER PARTIES,0,0,0,0,0
Prince George's,04,22,020-001,OTHER PARTIES,0,2,1,0,4
Prince George's,04,22,020-001,OTHER PARTIES,1,1,2,0,6
Prince George's,04,22,020-001,REPUBLICAN,6,7,0,1,19
Prince George's,05,22,020-001,REPUBLICAN,25,11,3,6,76
Prince George's,04,22,020-001,REPUBLICAN,32,18,2,2,81
Prince George's,04,24,020-001,REPUBLICAN,1,0,0,0,2
Prince George's,04,22,020-001,REPUBLICAN,8,1,2,0,32
Prince George's,04,24,020-001,REPUBLICAN,51,15,6,5,133
Prince George's,04,22,020-001,REPUBLICAN,1,0,0,0,3
Prince George's,04,22,020-001,REPUBLICAN,6,1,0,0,17
Prince George's,04,22,020-001,REPUBLICAN,12,0,2,1,24
Prince George's,04,22,020-001,REPUBLICAN,17,3,0,0,44
Prince George's,04,22,020-001,UNAFFILIATED,57,27,6,5,192
Prince George's,04,22,020-001,UNAFFILIATED,8,10,4,2,35
Prince George's,04,24,020-001,UNAFFILIATED,1,0,0,0,1
Prince George's,04,22,020-001,UNAFFILIATED,22,8,3,4,83
Prince George's,05,22,020-001,UNAFFILIATED,41,8,1,6,89
Prince George's,04,22,020-001,UNAFFILIATED,53,20,1,3,154
Prince George's,04,22,020-001,UNAFFILIATED,30,14,3,1,116
Prince George's,04,22,020-001,UNAFFILIATED,10,2,0,0,26
Prince George's,04,22,020-001,UNAFFILIATED,14,4,3,0,37
Prince George's,04,24,020-001,UNAFFILIATED,75,21,10,2,189
Prince George's,05,24,020-002,DEMOCRAT,293,176,20,7,807
Prince George's,04,22,020-002,DEMOCRAT,109,64,4,4,244
Prince George's,05,24,020-002,GREEN,0,0,0,0,4
Prince George's,04,22,020-002,GREEN,0,0,0,0,0
Prince George's,05,24,020-002,LIBERTARIAN,2,0,0,0,4
Prince George's,04,22,020-002,LIBERTARIAN,0,0,1,0,1
Prince George's,04,22,020-002,OTHER PARTIES,1,0,0,0,4
Prince George's,05,24,020-002,OTHER PARTIES,7,1,1,0,39
Prince George's,04,22,020-002,REPUBLICAN,4,3,0,1,12
Prince George's,05,24,020-002,REPUBLICAN,60,22,7,2,142
Prince George's,05,24,020-002,UNAFFILIATED,71,23,2,2,177
Prince George's,04,22,020-002,UNAFFILIATED,11,3,0,1,16
Prince George's,05,21,021-000,DEMOCRAT,509,291,57,43,1306
Prince George's,04,47B,021-000,DEMOCRAT,582,263,48,22,1270
Prince George's,05,22,021-000,DEMOCRAT,757,331,116,21,1461
Prince George's,05,22,021-000,DEMOCRAT,582,220,59,19,1218
Prince George's,05,22,021-000,DEMOCRAT,289,125,29,22,632
Prince George's,05,22,021-000,DEMOCRAT,1006,512,110,35,2022
Prince George's,05,22,021-000,DEMOCRAT,924,396,47,128,2089
Prince George's,05,21,021-000,DEMOCRAT,556,604,101,89,2089
Prince George's,05,21,021-000,DEMOCRAT,435,264,73,95,1585
Prince George's,05,22,021-000,GREEN,17,3,1,0,26
Prince George's,05,22,021-000,GREEN,8,2,1,1,17
Prince George's,05,21,021-000,GREEN,2,3,1,1,15
Prince George's,04,47B,021-000,GREEN,1,0,0,0,3
Prince George's,05,21,021-000,GREEN,3,3,0,0,10
Prince George's,05,22,021-000,GREEN,4,1,0,1,10
Prince George's,05,22,021-000,GREEN,0,0,2,0,2
Prince George's,05,21,021-000,GREEN,3,3,0,1,13
Prince George's,05,22,021-000,GREEN,11,1,2,2,20
Prince George's,05,22,021-000,LIBERTARIAN,1,0,0,0,2
Prince George's,05,21,021-000,LIBERTARIAN,7,1,1,3,32
Prince George's,05,22,021-000,LIBERTARIAN,3,1,3,2,13
Prince George's,05,22,021-000,LIBERTARIAN,2,0,1,0,10
Prince George's,05,22,021-000,LIBERTARIAN,5,1,0,0,11
Prince George's,05,21,021-000,LIBERTARIAN,4,0,0,0,10
Prince George's,04,47B,021-000,LIBERTARIAN,2,0,0,0,4
Prince George's,05,22,021-000,LIBERTARIAN,4,0,1,0,7
Prince George's,05,21,021-000,LIBERTARIAN,7,2,3,2,27
Prince George's,05,21,021-000,OTHER PARTIES,13,2,1,1,65
Prince George's,05,22,021-000,OTHER PARTIES,34,10,3,0,73
Prince George's,05,22,021-000,OTHER PARTIES,6,0,2,3,13
Prince George's,05,22,021-000,OTHER PARTIES,24,3,2,0,76
Prince George's,05,22,021-000,OTHER PARTIES,7,2,1,1,44
Prince George's,05,21,021-000,OTHER PARTIES,17,11,3,1,126
Prince George's,04,47B,021-000,OTHER PARTIES,8,2,1,0,45
Prince George's,05,21,021-000,OTHER PARTIES,9,6,3,6,209
Prince George's,05,22,021-000,OTHER PARTIES,32,6,5,2,73
Prince George's,05,21,021-000,REPUBLICAN,169,40,24,37,641
Prince George's,05,22,021-000,REPUBLICAN,68,11,5,2,137
Prince George's,05,22,021-000,REPUBLICAN,201,37,11,5,383
Prince George's,05,22,021-000,REPUBLICAN,25,16,3,3,108
Prince George's,05,22,021-000,REPUBLICAN,149,43,15,4,262
Prince George's,05,22,021-000,REPUBLICAN,166,56,20,3,341
Prince George's,04,47B,021-000,REPUBLICAN,85,26,13,5,197
Prince George's,05,21,021-000,REPUBLICAN,119,30,16,8,266
Prince George's,05,21,021-000,REPUBLICAN,180,75,27,18,529
Prince George's,05,21,021-000,UNAFFILIATED,148,100,28,28,690
Prince George's,05,22,021-000,UNAFFILIATED,130,53,7,17,372
Prince George's,04,47B,021-000,UNAFFILIATED,94,24,9,5,270
Prince George's,05,22,021-000,UNAFFILIATED,202,52,15,5,406
Prince George's,05,21,021-000,UNAFFILIATED,144,58,11,18,451
Prince George's,05,21,021-000,UNAFFILIATED,166,47,25,41,776
Prince George's,05,22,021-000,UNAFFILIATED,60,21,7,8,162
Prince George's,05,22,021-000,UNAFFILIATED,158,44,20,7,319
Prince George's,05,22,021-000,UNAFFILIATED,164,44,16,7,401
Prince George's,05,21,021-001,DEMOCRAT,351,231,58,21,1024
Prince George's,05,21,021-001,DEMOCRAT,978,103,62,470,2264
Prince George's,05,22,021-001,DEMOCRAT,839,423,96,38,2096
Prince George's,05,22,021-001,DEMOCRAT,5,7,1,0,14
Prince George's,05,22,021-001,DEMOCRAT,789,635,109,40,2032
Prince George's,05,21,021-001,DEMOCRAT,532,259,47,22,1286
Prince George's,05,22,021-001,DEMOCRAT,886,553,90,59,2039
Prince George's,05,22,021-001,DEMOCRAT,568,306,37,38,1301
Prince George's,05,22,021-001,DEMOCRAT,156,101,29,10,368
Prince George's,04,21,021-001,DEMOCRAT,457,177,33,12,907
Prince George's,05,21,021-001,GREEN,8,0,4,0,17
Prince George's,05,21,021-001,GREEN,1,0,1,0,2
Prince George's,05,22,021-001,GREEN,1,0,0,0,2
Prince George's,05,21,021-001,GREEN,2,0,0,1,14
Prince George's,05,22,021-001,GREEN,4,0,0,1,11
Prince George's,05,22,021-001,GREEN,2,3,1,0,10
Prince George's,05,22,021-001,GREEN,0,0,0,0,0
Prince George's,05,22,021-001,GREEN,0,0,1,0,2
Prince George's,04,21,021-001,GREEN,0,0,1,0,3
Prince George's,05,22,021-001,GREEN,0,2,0,0,6
Prince George's,05,22,021-001,LIBERTARIAN,1,0,0,0,2
Prince George's,05,21,021-001,LIBERTARIAN,6,4,2,0,19
Prince George's,05,21,021-001,LIBERTARIAN,3,2,0,0,8
Prince George's,05,22,021-001,LIBERTARIAN,0,0,0,0,1
Prince George's,05,22,021-001,LIBERTARIAN,1,1,0,0,5
Prince George's,05,22,021-001,LIBERTARIAN,3,1,0,0,10
Prince George's,05,21,021-001,LIBERTARIAN,10,0,3,4,27
Prince George's,04,21,021-001,LIBERTARIAN,2,1,0,0,5
Prince George's,05,22,021-001,LIBERTARIAN,0,1,0,0,3
Prince George's,05,22,021-001,LIBERTARIAN,1,1,0,0,3
Prince George's,05,21,021-001,OTHER PARTIES,1,1,1,10,42
Prince George's,05,22,021-001,OTHER PARTIES,23,7,4,0,63
Prince George's,05,22,021-001,OTHER PARTIES,0,0,1,0,2
Prince George's,05,21,021-001,OTHER PARTIES,12,12,1,0,61
Prince George's,05,22,021-001,OTHER PARTIES,15,7,0,1,47
Prince George's,05,22,021-001,OTHER PARTIES,5,1,0,0,20
Prince George's,05,22,021-001,OTHER PARTIES,16,8,0,2,43
Prince George's,04,21,021-001,OTHER PARTIES,20,2,0,0,40
Prince George's,05,21,021-001,OTHER PARTIES,24,1,2,0,88
Prince George's,05,22,021-001,OTHER PARTIES,13,7,1,1,64
Prince George's,05,22,021-001,REPUBLICAN,49,14,9,2,114
Prince George's,05,22,021-001,REPUBLICAN,65,17,8,1,157
Prince George's,05,21,021-001,REPUBLICAN,97,25,12,6,248
Prince George's,05,22,021-001,REPUBLICAN,56,11,4,4,141
Prince George's,05,21,021-001,REPUBLICAN,150,43,19,6,362
Prince George's,05,22,021-001,REPUBLICAN,59,28,4,0,153
Prince George's,05,22,021-001,REPUBLICAN,1,0,0,0,4
Prince George's,05,22,021-001,REPUBLICAN,49,26,14,1,162
Prince George's,05,21,021-001,REPUBLICAN,185,11,10,102,551
Prince George's,04,21,021-001,REPUBLICAN,79,18,6,5,169
Prince George's,05,22,021-001,UNAFFILIATED,57,27,6,3,175
Prince George's,05,21,021-001,UNAFFILIATED,71,34,13,4,286
Prince George's,05,22,021-001,UNAFFILIATED,134,58,20,10,343
Prince George's,05,21,021-001,UNAFFILIATED,151,50,21,7,447
Prince George's,05,22,021-001,UNAFFILIATED,103,24,17,2,329
Prince George's,04,21,021-001,UNAFFILIATED,80,18,5,5,185
Prince George's,05,22,021-001,UNAFFILIATED,35,8,3,8,83
Prince George's,05,21,021-001,UNAFFILIATED,295,19,11,184,1135
Prince George's,05,22,021-001,UNAFFILIATED,3,0,2,0,5
Prince George's,05,22,021-001,UNAFFILIATED,128,70,16,5,376
Prince George's,,,Unable to Determine,DEMOCRAT,0,0,0,949,
Prince George's,,,Unable to Determine,GREEN,0,0,0,1,
Prince George's,,,Unable to Determine,LIBERTARIAN,0,0,0,6,
Prince George's,,,Unable to Determine,OTHER PARTIES,0,0,0,62,
Prince George's,,,Unable to Determine,REPUBLICAN,0,0,0,90,
Prince George's,,,Unable to Determine,UNAFFILIATED,0,0,0,146,
Queen Anne's,01,36,001-001,DEMOCRAT,257,54,13,2,471
Queen Anne's,01,36,001-001,GREEN,0,1,0,0,1
Queen Anne's,01,36,001-001,LIBERTARIAN,3,1,0,0,6
Queen Anne's,01,36,001-001,OTHER PARTIES,8,2,0,1,14
Queen Anne's,01,36,001-001,REPUBLICAN,483,97,22,13,796
Queen Anne's,01,36,001-001,UNAFFILIATED,130,25,4,3,247
Queen Anne's,01,36,002-001,DEMOCRAT,439,255,44,7,1011
Queen Anne's,01,36,002-001,GREEN,2,1,1,0,7
Queen Anne's,01,36,002-001,LIBERTARIAN,4,5,1,1,15
Queen Anne's,01,36,002-001,OTHER PARTIES,6,8,0,0,19
Queen Anne's,01,36,002-001,REPUBLICAN,795,305,42,10,1409
Queen Anne's,01,36,002-001,UNAFFILIATED,223,96,14,7,504
Queen Anne's,01,36,003-001,DEMOCRAT,211,376,50,11,860
Queen Anne's,01,36,003-001,GREEN,4,1,0,0,7
Queen Anne's,01,36,003-001,LIBERTARIAN,5,3,1,0,15
Queen Anne's,01,36,003-001,OTHER PARTIES,2,7,1,1,12
Queen Anne's,01,36,003-001,REPUBLICAN,448,512,37,14,1204
Queen Anne's,01,36,003-001,UNAFFILIATED,123,134,14,10,419
Queen Anne's,01,36,003-002,DEMOCRAT,351,449,54,11,1155
Queen Anne's,01,36,003-002,GREEN,2,1,0,0,5
Queen Anne's,01,36,003-002,LIBERTARIAN,14,10,3,0,30
Queen Anne's,01,36,003-002,OTHER PARTIES,4,4,0,0,13
Queen Anne's,01,36,003-002,REPUBLICAN,817,724,61,18,1936
Queen Anne's,01,36,003-002,UNAFFILIATED,252,145,25,2,656
Queen Anne's,01,36,004-001,DEMOCRAT,321,270,34,6,851
Queen Anne's,01,36,004-001,GREEN,5,2,0,0,11
Queen Anne's,01,36,004-001,LIBERTARIAN,7,2,1,0,16
Queen Anne's,01,36,004-001,OTHER PARTIES,4,5,0,0,13
Queen Anne's,01,36,004-001,REPUBLICAN,649,484,25,18,1465
Queen Anne's,01,36,004-001,UNAFFILIATED,203,147,18,6,553
Queen Anne's,01,36,004-002,DEMOCRAT,409,714,67,15,1565
Queen Anne's,01,36,004-002,GREEN,4,2,0,0,12
Queen Anne's,01,36,004-002,LIBERTARIAN,12,7,3,0,28
Queen Anne's,01,36,004-002,OTHER PARTIES,11,10,3,0,33
Queen Anne's,01,36,004-002,REPUBLICAN,831,1072,86,34,2537
Queen Anne's,01,36,004-002,UNAFFILIATED,301,277,40,17,990
Queen Anne's,01,36,004-003,DEMOCRAT,358,388,58,12,1019
Queen Anne's,01,36,004-003,GREEN,3,3,0,0,9
Queen Anne's,01,36,004-003,LIBERTARIAN,15,6,1,0,35
Queen Anne's,01,36,004-003,OTHER PARTIES,4,3,1,0,13
Queen Anne's,01,36,004-003,REPUBLICAN,901,660,70,18,1988
Queen Anne's,01,36,004-003,UNAFFILIATED,295,167,36,7,725
Queen Anne's,01,36,004-006,DEMOCRAT,249,204,38,3,622
Queen Anne's,01,36,004-006,GREEN,2,1,0,1,3
Queen Anne's,01,36,004-006,LIBERTARIAN,6,3,1,0,14
Queen Anne's,01,36,004-006,OTHER PARTIES,5,0,1,0,11
Queen Anne's,01,36,004-006,REPUBLICAN,677,304,42,14,1241
Queen Anne's,01,36,004-006,UNAFFILIATED,213,88,21,4,480
Queen Anne's,01,36,005-001,DEMOCRAT,233,181,26,7,601
Queen Anne's,01,36,005-001,GREEN,3,2,0,0,7
Queen Anne's,01,36,005-001,LIBERTARIAN,3,0,1,1,8
Queen Anne's,01,36,005-001,OTHER PARTIES,3,2,0,0,8
Queen Anne's,01,36,005-001,REPUBLICAN,410,273,43,9,911
Queen Anne's,01,36,005-001,UNAFFILIATED,130,59,9,6,304
Queen Anne's,01,36,005-002,DEMOCRAT,548,525,58,14,1514
Queen Anne's,01,36,005-002,GREEN,1,0,1,0,5
Queen Anne's,01,36,005-002,LIBERTARIAN,12,9,0,3,28
Queen Anne's,01,36,005-002,OTHER PARTIES,6,9,1,1,28
Queen Anne's,01,36,005-002,REPUBLICAN,1009,755,78,27,2279
Queen Anne's,01,36,005-002,UNAFFILIATED,297,186,28,10,793
Queen Anne's,01,36,006-001,DEMOCRAT,138,145,10,3,416
Queen Anne's,01,36,006-001,GREEN,2,0,2,0,6
Queen Anne's,01,36,006-001,LIBERTARIAN,1,5,0,0,9
Queen Anne's,01,36,006-001,OTHER PARTIES,2,1,0,0,6
Queen Anne's,01,36,006-001,REPUBLICAN,393,267,27,2,820
Queen Anne's,01,36,006-001,UNAFFILIATED,78,49,8,3,226
Queen Anne's,01,36,007-001,DEMOCRAT,394,87,26,3,718
Queen Anne's,01,36,007-001,GREEN,4,0,0,0,6
Queen Anne's,01,36,007-001,LIBERTARIAN,4,1,0,0,7
Queen Anne's,01,36,007-001,OTHER PARTIES,5,1,0,0,7
Queen Anne's,01,36,007-001,REPUBLICAN,427,93,25,7,703
Queen Anne's,01,36,007-001,UNAFFILIATED,168,26,7,3,339
Queen Anne's,,,Unable to Determine,DEMOCRAT,0,0,0,8,
Queen Anne's,,,Unable to Determine,GREEN,0,0,0,0,
Queen Anne's,,,Unable to Determine,LIBERTARIAN,0,0,0,1,
Queen Anne's,,,Unable to Determine,OTHER PARTIES,0,0,0,0,
Queen Anne's,,,Unable to Determine,REPUBLICAN,0,0,0,12,
Queen Anne's,,,Unable to Determine,UNAFFILIATED,0,0,0,3,
Saint Mary's,05,29B,001-001,DEMOCRAT,480,124,55,22,900
Saint Mary's,05,29B,001-001,GREEN,4,0,1,0,7
Saint Mary's,05,29B,001-001,LIBERTARIAN,6,3,1,0,19
Saint Mary's,05,29B,001-001,OTHER PARTIES,9,1,0,0,19
Saint Mary's,05,29B,001-001,REPUBLICAN,556,105,29,11,880
Saint Mary's,05,29B,001-001,UNAFFILIATED,181,41,17,8,414
Saint Mary's,05,29B,001-002,DEMOCRAT,391,94,33,8,722
Saint Mary's,05,29B,001-002,GREEN,2,0,0,1,3
Saint Mary's,05,29B,001-002,LIBERTARIAN,5,2,1,0,11
Saint Mary's,05,29B,001-002,OTHER PARTIES,4,3,0,1,7
Saint Mary's,05,29B,001-002,REPUBLICAN,422,55,26,12,655
Saint Mary's,05,29B,001-002,UNAFFILIATED,126,12,20,3,267
Saint Mary's,05,29B,002-001,DEMOCRAT,392,106,28,8,718
Saint Mary's,05,29B,002-001,GREEN,1,0,0,0,3
Saint Mary's,05,29B,002-001,LIBERTARIAN,9,3,0,0,14
Saint Mary's,05,29B,002-001,OTHER PARTIES,5,2,0,0,9
Saint Mary's,05,29B,002-001,REPUBLICAN,635,130,31,14,1014
Saint Mary's,05,29B,002-001,UNAFFILIATED,167,43,13,9,364
Saint Mary's,05,29B,002-002,DEMOCRAT,308,82,34,2,567
Saint Mary's,05,29B,002-002,GREEN,2,0,0,0,4
Saint Mary's,05,29B,002-002,LIBERTARIAN,1,0,2,1,7
Saint Mary's,05,29B,002-002,OTHER PARTIES,7,1,0,2,11
Saint Mary's,05,29B,002-002,REPUBLICAN,339,100,31,8,583
Saint Mary's,05,29B,002-002,UNAFFILIATED,141,27,6,2,252
Saint Mary's,05,29C,002-003,DEMOCRAT,129,51,17,3,263
Saint Mary's,05,29C,002-003,GREEN,0,0,0,0,0
Saint Mary's,05,29C,002-003,LIBERTARIAN,2,0,0,0,6
Saint Mary's,05,29C,002-003,OTHER PARTIES,4,0,0,0,5
Saint Mary's,05,29C,002-003,REPUBLICAN,211,95,27,5,419
Saint Mary's,05,29C,002-003,UNAFFILIATED,72,21,8,2,167
Saint Mary's,05,29C,002-004,DEMOCRAT,72,36,7,4,193
Saint Mary's,05,29C,002-004,GREEN,2,0,0,0,2
Saint Mary's,05,29C,002-004,LIBERTARIAN,4,0,0,1,8
Saint Mary's,05,29C,002-004,OTHER PARTIES,1,2,0,0,7
Saint Mary's,05,29C,002-004,REPUBLICAN,162,55,12,9,281
Saint Mary's,05,29C,002-004,UNAFFILIATED,51,18,9,0,141
Saint Mary's,05,29A,003-001,DEMOCRAT,279,179,72,14,712
Saint Mary's,05,29A,003-001,GREEN,0,0,0,0,3
Saint Mary's,05,29A,003-001,LIBERTARIAN,3,5,3,2,17
Saint Mary's,05,29A,003-001,OTHER PARTIES,3,0,0,0,6
Saint Mary's,05,29A,003-001,REPUBLICAN,437,198,53,13,857
Saint Mary's,05,29A,003-001,UNAFFILIATED,161,70,28,10,390
Saint Mary's,05,29A,003-002,DEMOCRAT,490,173,33,16,988
Saint Mary's,05,29A,003-002,GREEN,0,0,0,0,1
Saint Mary's,05,29A,003-002,LIBERTARIAN,1,1,0,0,5
Saint Mary's,05,29A,003-002,OTHER PARTIES,3,0,0,0,11
Saint Mary's,05,29A,003-002,REPUBLICAN,466,151,35,15,833
Saint Mary's,05,29A,003-002,UNAFFILIATED,136,51,10,11,337
Saint Mary's,05,29C,003-003,DEMOCRAT,244,157,37,11,593
Saint Mary's,05,29C,003-003,GREEN,3,1,0,0,5
Saint Mary's,05,29C,003-003,LIBERTARIAN,2,2,1,0,8
Saint Mary's,05,29C,003-003,OTHER PARTIES,7,4,1,0,19
Saint Mary's,05,29C,003-003,REPUBLICAN,480,249,61,3,970
Saint Mary's,05,29C,003-003,UNAFFILIATED,151,66,21,5,378
Saint Mary's,05,29A,003-004,DEMOCRAT,215,177,53,0,560
Saint Mary's,05,29A,003-004,GREEN,1,1,0,0,3
Saint Mary's,05,29A,003-004,LIBERTARIAN,6,3,0,0,9
Saint Mary's,05,29A,003-004,OTHER PARTIES,5,3,0,0,13
Saint Mary's,05,29A,003-004,REPUBLICAN,440,247,61,8,913
Saint Mary's,05,29A,003-004,UNAFFILIATED,135,63,35,3,325
Saint Mary's,05,29C,003-005,DEMOCRAT,236,167,42,7,620
Saint Mary's,05,29C,003-005,GREEN,1,1,0,1,3
Saint Mary's,05,29C,003-005,LIBERTARIAN,3,3,1,2,12
Saint Mary's,05,29C,003-005,OTHER PARTIES,4,2,0,0,10
Saint Mary's,05,29C,003-005,REPUBLICAN,412,270,48,14,969
Saint Mary's,05,29C,003-005,UNAFFILIATED,146,63,24,8,370
Saint Mary's,05,29C,003-006,DEMOCRAT,141,85,25,18,321
Saint Mary's,05,29C,003-006,GREEN,0,0,0,0,0
Saint Mary's,05,29C,003-006,LIBERTARIAN,4,6,0,0,14
Saint Mary's,05,29C,003-006,OTHER PARTIES,1,0,1,0,3
Saint Mary's,05,29C,003-006,REPUBLICAN,292,152,31,14,641
Saint Mary's,05,29C,003-006,UNAFFILIATED,144,62,20,7,321
Saint Mary's,05,29A,004-001,DEMOCRAT,440,160,22,11,875
Saint Mary's,05,29A,004-001,GREEN,3,0,0,0,6
Saint Mary's,05,29A,004-001,LIBERTARIAN,6,1,0,0,8
Saint Mary's,05,29A,004-001,OTHER PARTIES,12,2,1,1,18
Saint Mary's,05,29A,004-001,REPUBLICAN,701,267,43,20,1294
Saint Mary's,05,29A,004-001,UNAFFILIATED,256,56,11,8,551
Saint Mary's,05,29A,004-002,DEMOCRAT,295,94,16,3,583
Saint Mary's,05,29A,004-002,GREEN,0,0,0,0,2
Saint Mary's,05,29A,004-002,LIBERTARIAN,3,1,1,0,8
Saint Mary's,05,29A,004-002,OTHER PARTIES,3,0,1,0,8
Saint Mary's,05,29A,004-002,REPUBLICAN,479,123,19,10,819
Saint Mary's,05,29A,004-002,UNAFFILIATED,169,44,11,6,398
Saint Mary's,05,29A,004-003,DEMOCRAT,456,173,22,5,942
Saint Mary's,05,29A,004-003,GREEN,1,1,0,0,3
Saint Mary's,05,29A,004-003,LIBERTARIAN,2,0,1,1,14
Saint Mary's,05,29A,004-003,OTHER PARTIES,5,2,1,0,13
Saint Mary's,05,29A,004-003,REPUBLICAN,584,189,28,18,1061
Saint Mary's,05,29A,004-003,UNAFFILIATED,195,50,8,7,435
Saint Mary's,05,29A,005-001,DEMOCRAT,494,160,36,7,1004
Saint Mary's,05,29A,005-001,GREEN,1,1,0,0,5
Saint Mary's,05,29A,005-001,LIBERTARIAN,15,3,1,0,30
Saint Mary's,05,29A,005-001,OTHER PARTIES,8,2,0,1,12
Saint Mary's,05,29A,005-001,REPUBLICAN,768,237,38,14,1332
Saint Mary's,05,29A,005-001,UNAFFILIATED,251,56,15,7,530
Saint Mary's,05,29A,005-002,DEMOCRAT,417,128,75,14,911
Saint Mary's,05,29A,005-002,GREEN,0,0,0,0,0
Saint Mary's,05,29A,005-002,LIBERTARIAN,4,0,1,0,14
Saint Mary's,05,29A,005-002,OTHER PARTIES,8,5,6,0,26
Saint Mary's,05,29A,005-002,REPUBLICAN,691,152,49,15,1153
Saint Mary's,05,29A,005-002,UNAFFILIATED,226,44,33,8,503
